"TE_id" "TE_class" "fam_length" "fpkm" "tpm" "TE_class_group"
"30725" "Seq_51773:38371159..38384000" "LTR/Gypsy" 12841 0 0 "LTR"
"30726" "Seq_51773:38421308..38430789" "LTR/Copia" 9481 0 0 "LTR"
"30727" "Seq_51773:38495845..38505250" "LTR/Gypsy" 9405 0 0 "LTR"
"30728" "Seq_51773:38516539..38516887" "MITE/DTM" 348 0 0 "MITE"
"30729" "Seq_51773:38521430..38528819" "LTR/Gypsy" 7389 0 0 "LTR"
"30730" "Seq_51773:38530870..38542298" "LTR/Gypsy" 11428 0 0 "LTR"
"30731" "Seq_51773:38574308..38585869" "LTR/Gypsy" 11561 0 0 "LTR"
"30732" "Seq_51773:38683546..38698424" "LTR/Gypsy" 14878 0 0 "LTR"
"30733" "Seq_51773:38748590..38748899" "MITE/DTC" 309 0 0 "MITE"
"30734" "Seq_51773:38771403..38780955" "LTR/Gypsy" 9552 0 0 "LTR"
"30735" "Seq_51773:38853167..38862551" "LTR/Gypsy" 9384 0 0 "LTR"
"30736" "Seq_51773:38981560..38982974" "DNA/DTA" 1414 0 0 "DNA"
"30737" "Seq_51773:390086..401367" "LTR/Gypsy" 11281 0 0 "LTR"
"30738" "Seq_51773:39029469..39036763" "LTR/Gypsy" 7294 0 0 "LTR"
"30739" "Seq_51773:39083211..39097077" "LTR/Gypsy" 13866 0 0 "LTR"
"30740" "Seq_51773:39272133..39279432" "LTR/Gypsy" 7299 0 0 "LTR"
"30741" "Seq_51773:39305237..39312609" "LTR/Gypsy" 7372 0 0 "LTR"
"30742" "Seq_51773:39344081..39353646" "LTR/Gypsy" 9565 0 0 "LTR"
"30743" "Seq_51773:39368681..39378076" "LTR/Gypsy" 9395 0 0 "LTR"
"30744" "Seq_51773:39415332..39428048" "LTR/Gypsy" 12716 0 0 "LTR"
"30745" "Seq_51773:39498563..39505923" "LTR/Gypsy" 7360 0 0 "LTR"
"30746" "Seq_51773:39586238..39595859" "LTR/Gypsy" 9621 0 0 "LTR"
"30747" "Seq_51773:39603499..39606473" "DNA/DTC" 2974 0 0 "DNA"
"30748" "Seq_51773:39742992..39744536" "DNA/DTC" 1544 0 0 "DNA"
"30749" "Seq_51773:39791904..39799359" "LTR/Gypsy" 7455 0 0 "LTR"
"30750" "Seq_51773:40115737..40123054" "LTR/Gypsy" 7317 0 0 "LTR"
"30751" "Seq_51773:40183171..40200654" "LTR/Gypsy" 17483 0 0 "LTR"
"30752" "Seq_51773:40217717..40227552" "LTR/Gypsy" 9835 0 0 "LTR"
"30753" "Seq_51773:40286499..40294191" "LTR/Copia" 7692 0 0 "LTR"
"30754" "Seq_51773:40398371..40409783" "LTR/Gypsy" 11412 0 0 "LTR"
"30755" "Seq_51773:40686624..40688343" "DNA/DTH" 1719 0 0 "DNA"
"30756" "Seq_51773:40689578..40693846" "LTR/Gypsy" 4268 0 0 "LTR"
"30757" "Seq_51773:40727419..40739158" "LTR/Gypsy" 11739 0 0 "LTR"
"30758" "Seq_51773:40782340..40792469" "LTR/Gypsy" 10129 0 0 "LTR"
"30759" "Seq_51773:40803691..40810607" "LTR/Copia" 6916 0 0 "LTR"
"30760" "Seq_51773:40864662..40874095" "LTR/Copia" 9433 0 0 "LTR"
"30761" "Seq_51773:40885427..40903258" "LTR/Gypsy" 17831 0.312167300480644 3.81127762986058 "LTR"
"30762" "Seq_51773:40919317..40926658" "LTR/Gypsy" 7341 0 0 "LTR"
"30763" "Seq_51773:41050222..41061983" "LTR/Copia" 11761 0 0 "LTR"
"30764" "Seq_51773:41084107..41093249" "LTR/Copia" 9142 0 0 "LTR"
"30765" "Seq_51773:41094214..41103624" "LTR/Copia" 9410 0 0 "LTR"
"30766" "Seq_51773:41211750..41221258" "LTR/Gypsy" 9508 0 0 "LTR"
"30767" "Seq_51773:41296626..41304011" "LTR/Gypsy" 7385 0 0 "LTR"
"30768" "Seq_51773:41309111..41318686" "LTR/Gypsy" 9575 0.581332128968183 7.09753435175394 "LTR"
"30769" "Seq_51773:41326291..41333836" "LTR/Gypsy" 7545 0 0 "LTR"
"30770" "Seq_51773:41418831..41431082" "LTR/Gypsy" 12251 0 0 "LTR"
"30771" "Seq_51773:41455470..41462815" "LTR/Gypsy" 7345 0 0 "LTR"
"30772" "Seq_51773:41517773..41517909" "MITE/DTH" 136 0 0 "MITE"
"30773" "Seq_51773:41612908..41619776" "LTR/Gypsy" 6868 0 0 "LTR"
"30774" "Seq_51773:41663925..41675358" "LTR/Gypsy" 11433 0 0 "LTR"
"30775" "Seq_51773:41679647..41687035" "LTR/Gypsy" 7388 0 0 "LTR"
"30776" "Seq_51773:41709180..41718544" "LTR/Copia" 9364 0 0 "LTR"
"30777" "Seq_51773:41752652..41764307" "LTR/Gypsy" 11655 0 0 "LTR"
"30778" "Seq_51773:41792313..41792597" "MITE/DTH" 284 0 0 "MITE"
"30779" "Seq_51773:4181336..4190631" "LTR/Copia" 9295 0 0 "LTR"
"30780" "Seq_51773:4198044..4198124" "MITE/DTT" 80 0 0 "MITE"
"30781" "Seq_51773:42006601..42014051" "LTR/Gypsy" 7450 0 0 "LTR"
"30782" "Seq_51773:421499..433247" "LTR/Copia" 11748 0 0 "LTR"
"30783" "Seq_51773:42176553..42183906" "LTR/Gypsy" 7353 0 0 "LTR"
"30784" "Seq_51773:42428609..42433683" "LTR/Gypsy" 5074 0 0 "LTR"
"30785" "Seq_51773:42455296..42467468" "LTR/Gypsy" 12172 0 0 "LTR"
"30786" "Seq_51773:42513903..42521287" "LTR/Gypsy" 7384 0 0 "LTR"
"30787" "Seq_51773:42590425..42591025" "DNA/DTA" 600 0 0 "DNA"
"30788" "Seq_51773:4263066..4272467" "LTR/Copia" 9401 0 0 "LTR"
"30789" "Seq_51773:42666834..42675763" "LTR/Copia" 8929 0 0 "LTR"
"30790" "Seq_51773:42667508..42667823" "MITE/DTM" 315 0 0 "MITE"
"30791" "Seq_51773:42675205..42675520" "MITE/DTM" 315 0 0 "MITE"
"30792" "Seq_51773:42713994..42714317" "MITE/DTM" 323 0 0 "MITE"
"30793" "Seq_51773:42721742..42722046" "MITE/DTM" 304 0 0 "MITE"
"30794" "Seq_51773:4299181..4300784" "LTR/unknown" 1603 6.94479742341903 84.7896337093499 "LTR"
"30795" "Seq_51773:43045714..43046312" "MITE/DTC" 598 0 0 "MITE"
"30796" "Seq_51773:43058784..43070363" "LTR/Gypsy" 11579 0 0 "LTR"
"30797" "Seq_51773:43074606..43079834" "LTR/Gypsy" 5228 0 0 "LTR"
"30798" "Seq_51773:43083075..43094257" "LTR/Gypsy" 11182 0 0 "LTR"
"30799" "Seq_51773:43114443..43121706" "LTR/Gypsy" 7263 0 0 "LTR"
"30800" "Seq_51773:43198022..43206694" "LTR/Gypsy" 8672 0 0 "LTR"
"30801" "Seq_51773:43221214..43233411" "LTR/Gypsy" 12197 0 0 "LTR"
"30802" "Seq_51773:43369467..43381040" "LTR/Gypsy" 11573 0 0 "LTR"
"30803" "Seq_51773:43451144..43458547" "LTR/Gypsy" 7403 0 0 "LTR"
"30804" "Seq_51773:43492040..43503325" "LTR/Gypsy" 11285 0 0 "LTR"
"30805" "Seq_51773:43680857..43695634" "LTR/Gypsy" 14777 0 0 "LTR"
"30806" "Seq_51773:43684624..43692035" "LTR/Gypsy" 7411 0 0 "LTR"
"30807" "Seq_51773:4368911..4378150" "LTR/Copia" 9239 0 0 "LTR"
"30808" "Seq_51773:43817788..43817875" "MITE/DTM" 87 0 0 "MITE"
"30809" "Seq_51773:43847695..43858522" "LTR/Gypsy" 10827 0 0 "LTR"
"30810" "Seq_51773:43862113..43872961" "LTR/Copia" 10848 0 0 "LTR"
"30811" "Seq_51773:4386722..4389586" "DNA/DTM" 2864 0 0 "DNA"
"30812" "Seq_51773:43903658..43913183" "LTR/Gypsy" 9525 0 0 "LTR"
"30813" "Seq_51773:43934103..43948079" "LTR/Gypsy" 13976 0 0 "LTR"
"30814" "Seq_51773:43953070..43962458" "LTR/Copia" 9388 0 0 "LTR"
"30815" "Seq_51773:44088888..44089191" "MITE/DTM" 303 0 0 "MITE"
"30816" "Seq_51773:44187492..44194941" "LTR/Gypsy" 7449 0 0 "LTR"
"30817" "Seq_51773:44216953..44224309" "LTR/Gypsy" 7356 0 0 "LTR"
"30818" "Seq_51773:44269995..44281366" "LTR/Gypsy" 11371 0 0 "LTR"
"30819" "Seq_51773:44284446..44285171" "DNA/DTA" 725 0 0 "DNA"
"30820" "Seq_51773:44346680..44357983" "LTR/Gypsy" 11303 0 0 "LTR"
"30821" "Seq_51773:44374352..44383826" "LTR/Copia" 9474 0 0 "LTR"
"30822" "Seq_51773:4439618..4453570" "LTR/Gypsy" 13952 0 0 "LTR"
"30823" "Seq_51773:44436402..44445975" "LTR/Copia" 9573 0 0 "LTR"
"30824" "Seq_51773:44495547..44504906" "LTR/Gypsy" 9359 0 0 "LTR"
"30825" "Seq_51773:44540704..44541469" "DNA/DTA" 765 7.2761505030985 88.8351521804496 "DNA"
"30826" "Seq_51773:44605900..44616059" "LTR/Gypsy" 10159 0 0 "LTR"
"30827" "Seq_51773:44626123..44635511" "LTR/Gypsy" 9388 0 0 "LTR"
"30828" "Seq_51773:44662794..44670154" "LTR/Gypsy" 7360 0 0 "LTR"
"30829" "Seq_51773:44670887..44681144" "LTR/Copia" 10257 0.542678671626241 6.62561094063021 "LTR"
"30830" "Seq_51773:44715077..44724524" "LTR/Copia" 9447 0 0 "LTR"
"30831" "Seq_51773:44725836..44735385" "LTR/Gypsy" 9549 0 0 "LTR"
"30832" "Seq_51773:44823749..44839437" "LTR/Copia" 15688 0 0 "LTR"
"30833" "Seq_51773:44869494..44879038" "LTR/Copia" 9544 0 0 "LTR"
"30834" "Seq_51773:44933773..44943478" "LTR/Gypsy" 9705 0 0 "LTR"
"30835" "Seq_51773:44976477..44977013" "MITE/DTH" 536 0 0 "MITE"
"30836" "Seq_51773:45033630..45042977" "LTR/Copia" 9347 0 0 "LTR"
"30837" "Seq_51773:45053487..45062663" "LTR/Copia" 9176 0 0 "LTR"
"30838" "Seq_51773:45085726..45093206" "LTR/Gypsy" 7480 0 0 "LTR"
"30839" "Seq_51773:45113014..45113150" "MITE/DTH" 136 0 0 "MITE"
"30840" "Seq_51773:45195915..45205495" "LTR/Gypsy" 9580 0 0 "LTR"
"30841" "Seq_51773:45231951..45244870" "LTR/Gypsy" 12919 0 0 "LTR"
"30842" "Seq_51773:45253003..45267758" "LTR/Gypsy" 14755 0 0 "LTR"
"30843" "Seq_51773:45256715..45264103" "LTR/Gypsy" 7388 0 0 "LTR"
"30844" "Seq_51773:4528838..4538383" "LTR/Gypsy" 9545 0 0 "LTR"
"30845" "Seq_51773:45341131..45356144" "LTR/Gypsy" 15013 0 0 "LTR"
"30846" "Seq_51773:45384336..45391728" "LTR/Gypsy" 7392 0 0 "LTR"
"30847" "Seq_51773:45419487..45424104" "DNA/DTC" 4617 4.82239994357406 58.8770989110193 "DNA"
"30848" "Seq_51773:45519636..45533613" "LTR/Gypsy" 13977 0 0 "LTR"
"30849" "Seq_51773:45557057..45558042" "DNA/DTA" 985 0 0 "DNA"
"30850" "Seq_51773:45579383..45588353" "LTR/Copia" 8970 0 0 "LTR"
"30851" "Seq_51773:45731979..45739436" "LTR/Gypsy" 7457 0 0 "LTR"
"30852" "Seq_51773:45754030..45765088" "LTR/Gypsy" 11058 0 0 "LTR"
"30853" "Seq_51773:45857483..45864373" "LTR/Gypsy" 6890 0 0 "LTR"
"30854" "Seq_51773:45891996..45892075" "MITE/DTT" 79 0 0 "MITE"
"30855" "Seq_51773:4589572..4599117" "LTR/Gypsy" 9545 0 0 "LTR"
"30856" "Seq_51773:4608785..4617815" "LTR/Gypsy" 9030 0 0 "LTR"
"30857" "Seq_51773:46133609..46141053" "LTR/Gypsy" 7444 0 0 "LTR"
"30858" "Seq_51773:4652781..4660175" "LTR/Gypsy" 7394 0 0 "LTR"
"30859" "Seq_51773:46582307..46592971" "LTR/Gypsy" 10664 0 0 "LTR"
"30860" "Seq_51773:46673437..46680879" "LTR/Gypsy" 7442 0 0 "LTR"
"30861" "Seq_51773:46682293..46689656" "LTR/Gypsy" 7363 0 0 "LTR"
"30862" "Seq_51773:46721048..46728360" "LTR/Gypsy" 7312 0 0 "LTR"
"30863" "Seq_51773:46721048..46729547" "LTR/Gypsy" 8499 0 0 "LTR"
"30864" "Seq_51773:46830748..46840159" "LTR/Copia" 9411 0 0 "LTR"
"30865" "Seq_51773:46881483..46886548" "LTR/Gypsy" 5065 0 0 "LTR"
"30866" "Seq_51773:46906823..46916373" "LTR/Gypsy" 9550 0 0 "LTR"
"30867" "Seq_51773:47044209..47046178" "LTR/unknown" 1969 0 0 "LTR"
"30868" "Seq_51773:47181612..47190979" "LTR/Copia" 9367 0 0 "LTR"
"30869" "Seq_51773:47447589..47461031" "LTR/Gypsy" 13442 0 0 "LTR"
"30870" "Seq_51773:47494123..47507213" "LTR/Gypsy" 13090 0 0 "LTR"
"30871" "Seq_51773:4750846..4763088" "LTR/Copia" 12242 0 0 "LTR"
"30872" "Seq_51773:4751327..4751414" "MITE/DTM" 87 0 0 "MITE"
"30873" "Seq_51773:47519587..47529167" "LTR/Gypsy" 9580 0 0 "LTR"
"30874" "Seq_51773:47675109..47686062" "LTR/Gypsy" 10953 0 0 "LTR"
"30875" "Seq_51773:47778604..47779226" "DNA/DTA" 622 0 0 "DNA"
"30876" "Seq_51773:47780010..47781178" "DNA/DTC" 1168 0 0 "DNA"
"30877" "Seq_51773:47803564..47807837" "DNA/DTM" 4273 0 0 "DNA"
"30878" "Seq_51773:47814253..47824438" "LTR/Gypsy" 10185 0 0 "LTR"
"30879" "Seq_51773:47827411..47831914" "DNA/DTC" 4503 2.47224300904746 30.1838291885605 "DNA"
"30880" "Seq_51773:47844197..47853652" "LTR/Copia" 9455 0 0 "LTR"
"30881" "Seq_51773:47872916..47873478" "MITE/DTH" 562 49.5218428369248 604.616471690783 "MITE"
"30882" "Seq_51773:47925619..47935092" "LTR/Copia" 9473 0 0 "LTR"
"30883" "Seq_51773:47962346..47965010" "DNA/DTM" 2664 0 0 "DNA"
"30884" "Seq_51773:48043839..48051336" "LTR/Gypsy" 7497 0 0 "LTR"
"30885" "Seq_51773:48115539..48122878" "LTR/Gypsy" 7339 0 0 "LTR"
"30886" "Seq_51773:48192240..48192828" "MITE/DTA" 588 0 0 "MITE"
"30887" "Seq_51773:48343617..48347198" "LTR/unknown" 3581 0 0 "LTR"
"30888" "Seq_51773:48382226..48389626" "LTR/Gypsy" 7400 0 0 "LTR"
"30889" "Seq_51773:48485405..48492732" "LTR/Gypsy" 7327 0 0 "LTR"
"30890" "Seq_51773:48523808..48533124" "LTR/Copia" 9316 0 0 "LTR"
"30891" "Seq_51773:48585898..48595300" "LTR/Gypsy" 9402 0 0 "LTR"
"30892" "Seq_51773:48753893..48776256" "LTR/Gypsy" 22363 0 0 "LTR"
"30893" "Seq_51773:48761195..48768559" "LTR/Gypsy" 7364 0 0 "LTR"
"30894" "Seq_51773:48788764..48796112" "LTR/Gypsy" 7348 0 0 "LTR"
"30895" "Seq_51773:48830937..48831221" "MITE/DTM" 284 0 0 "MITE"
"30896" "Seq_51773:48832928..48842516" "LTR/Gypsy" 9588 0 0 "LTR"
"30897" "Seq_51773:48910424..48917724" "LTR/Gypsy" 7300 0 0 "LTR"
"30898" "Seq_51773:49041138..49050316" "LTR/Copia" 9178 0 0 "LTR"
"30899" "Seq_51773:49141411..49148663" "LTR/Copia" 7252 0.767547591680965 9.37105507695036 "LTR"
"30900" "Seq_51773:49157143..49160011" "DNA/DTM" 2868 0 0 "DNA"
"30901" "Seq_51773:49241236..49250803" "LTR/Gypsy" 9567 0 0 "LTR"
"30902" "Seq_51773:49281128..49288472" "LTR/Gypsy" 7344 0 0 "LTR"
"30903" "Seq_51773:4933255..4934236" "DNA/DTA" 981 0 0 "DNA"
"30904" "Seq_51773:49392105..49401580" "LTR/Copia" 9475 0 0 "LTR"
"30905" "Seq_51773:49432202..49439654" "LTR/Gypsy" 7452 0 0 "LTR"
"30906" "Seq_51773:49460500..49472892" "LTR/Gypsy" 12392 0 0 "LTR"
"30907" "Seq_51773:49495787..49502088" "LTR/Copia" 6301 0 0 "LTR"
"30908" "Seq_51773:49610007..49619474" "LTR/Gypsy" 9467 0 0 "LTR"
"30909" "Seq_51773:49712830..49722280" "LTR/Copia" 9450 0 0 "LTR"
"30910" "Seq_51773:49744586..49751925" "LTR/Gypsy" 7339 0 0 "LTR"
"30911" "Seq_51773:49844424..49856077" "LTR/Gypsy" 11653 0 0 "LTR"
"30912" "Seq_51773:49922498..49936010" "LTR/Gypsy" 13512 0 0 "LTR"
"30913" "Seq_51773:4992609..4993144" "MITE/DTA" 535 0 0 "MITE"
"30914" "Seq_51773:49927233..49934566" "LTR/Gypsy" 7333 0 0 "LTR"
"30915" "Seq_51773:502038..513173" "LTR/Gypsy" 11135 0 0 "LTR"
"30916" "Seq_51773:50282114..50293559" "LTR/Gypsy" 11445 0 0 "LTR"
"30917" "Seq_51773:50305339..50307960" "DNA/DTM" 2621 0 0 "DNA"
"30918" "Seq_51773:50330477..50337880" "LTR/Gypsy" 7403 0 0 "LTR"
"30919" "Seq_51773:50413332..50420706" "LTR/Gypsy" 7374 0 0 "LTR"
"30920" "Seq_51773:50453043..50464779" "LTR/Gypsy" 11736 0 0 "LTR"
"30921" "Seq_51773:50614337..50621652" "LTR/Gypsy" 7315 0 0 "LTR"
"30922" "Seq_51773:50639059..50646536" "LTR/Gypsy" 7477 0 0 "LTR"
"30923" "Seq_51773:5068900..5077613" "LTR/unknown" 8713 0 0 "LTR"
"30924" "Seq_51773:50744783..50745314" "MITE/DTA" 531 0 0 "MITE"
"30925" "Seq_51773:50762786..50770238" "LTR/Gypsy" 7452 0 0 "LTR"
"30926" "Seq_51773:50787890..50794458" "LTR/Gypsy" 6568 0 0 "LTR"
"30927" "Seq_51773:50842091..50851499" "LTR/Copia" 9408 0 0 "LTR"
"30928" "Seq_51773:50879610..50880263" "DNA/DTA" 653 0 0 "DNA"
"30929" "Seq_51773:50888396..50889337" "DNA/DTA" 941 0 0 "DNA"
"30930" "Seq_51773:50970251..50973350" "DNA/DTC" 3099 0 0 "DNA"
"30931" "Seq_51773:50981444..50981975" "MITE/DTA" 531 0 0 "MITE"
"30932" "Seq_51773:51029236..51036690" "LTR/Gypsy" 7454 0 0 "LTR"
"30933" "Seq_51773:51037215..51044948" "LTR/unknown" 7733 0 0 "LTR"
"30934" "Seq_51773:51058854..51066231" "LTR/Gypsy" 7377 0 0 "LTR"
"30935" "Seq_51773:51083743..51093732" "LTR/Gypsy" 9989 0 0 "LTR"
"30936" "Seq_51773:51123182..51135024" "LTR/Gypsy" 11842 0 0 "LTR"
"30937" "Seq_51773:51156509..51172839" "LTR/Copia" 16330 0 0 "LTR"
"30938" "Seq_51773:51230549..51235051" "DNA/DTC" 4502 2.47279215231912 30.1905337263634 "DNA"
"30939" "Seq_51773:51267660..51279088" "LTR/Gypsy" 11428 0 0 "LTR"
"30940" "Seq_51773:51304697..51314470" "LTR/Gypsy" 9773 0 0 "LTR"
"30941" "Seq_51773:51378334..51378470" "MITE/DTH" 136 40.928346579929 499.697731015029 "MITE"
"30942" "Seq_51773:51391176..51402827" "LTR/Copia" 11651 0 0 "LTR"
"30943" "Seq_51773:51522963..51523558" "MITE/DTA" 595 0 0 "MITE"
"30944" "Seq_51773:51576032..51587548" "LTR/Gypsy" 11516 0 0 "LTR"
"30945" "Seq_51773:51590646..51602217" "LTR/Gypsy" 11571 0 0 "LTR"
"30946" "Seq_51773:516029..525514" "LTR/Copia" 9485 0 0 "LTR"
"30947" "Seq_51773:51633917..51644638" "LTR/Gypsy" 10721 0 0 "LTR"
"30948" "Seq_51773:51697227..51706674" "LTR/Copia" 9447 0 0 "LTR"
"30949" "Seq_51773:51727636..51730979" "DNA/DTH" 3343 3.33009580309324 40.657428308731 "DNA"
"30950" "Seq_51773:51780048..51790365" "LTR/Copia" 10317 0 0 "LTR"
"30951" "Seq_51773:51814924..51818529" "DNA/DTC" 3605 3.08807497080186 37.7025749892061 "DNA"
"30952" "Seq_51773:5181807..5191247" "LTR/Copia" 9440 0 0 "LTR"
"30953" "Seq_51773:51822675..51822978" "MITE/DTM" 303 0 0 "MITE"
"30954" "Seq_51773:51868776..51880429" "LTR/Gypsy" 11653 0 0 "LTR"
"30955" "Seq_51773:51885392..51894572" "LTR/Copia" 9180 0 0 "LTR"
"30956" "Seq_51773:51901561..51909060" "LTR/Gypsy" 7499 0 0 "LTR"
"30957" "Seq_51773:51921993..51935435" "LTR/Copia" 13442 0 0 "LTR"
"30958" "Seq_51773:51939064..51955271" "LTR/Copia" 16207 0 0 "LTR"
"30959" "Seq_51773:51966980..51978112" "LTR/Gypsy" 11132 0 0 "LTR"
"30960" "Seq_51773:52105228..52112659" "LTR/Gypsy" 7431 0 0 "LTR"
"30961" "Seq_51773:52166791..52167352" "MITE/DTH" 561 9.92202341331615 121.138843882432 "MITE"
"30962" "Seq_51773:52182737..52192195" "LTR/Copia" 9458 0 0 "LTR"
"30963" "Seq_51773:52192380..52201544" "LTR/Copia" 9164 0 0 "LTR"
"30964" "Seq_51773:52297177..52299868" "DNA/DTM" 2691 0 0 "DNA"
"30965" "Seq_51773:52349157..52360739" "LTR/Gypsy" 11582 0 0 "LTR"
"30966" "Seq_51773:52403066..52413374" "LTR/Gypsy" 10308 0 0 "LTR"
"30967" "Seq_51773:52418521..52430792" "LTR/Gypsy" 12271 0 0 "LTR"
"30968" "Seq_51773:52419589..52429958" "LTR/Gypsy" 10369 0 0 "LTR"
"30969" "Seq_51773:5258795..5268193" "LTR/Copia" 9398 0 0 "LTR"
"30970" "Seq_51773:52640229..52640764" "MITE/DTA" 535 0 0 "MITE"
"30971" "Seq_51773:52647439..52654631" "LTR/Gypsy" 7192 0 0 "LTR"
"30972" "Seq_51773:52733031..52740298" "LTR/Gypsy" 7267 0 0 "LTR"
"30973" "Seq_51773:5279878..5293693" "LTR/Gypsy" 13815 0 0 "LTR"
"30974" "Seq_51773:52856738..52858278" "DNA/DTC" 1540 0 0 "DNA"
"30975" "Seq_51773:52875214..52888728" "LTR/Gypsy" 13514 0 0 "LTR"
"30976" "Seq_51773:52902887..52912249" "LTR/Gypsy" 9362 0 0 "LTR"
"30977" "Seq_51773:52952584..52961701" "LTR/Copia" 9117 0 0 "LTR"
"30978" "Seq_51773:52994169..52994399" "MITE/DTM" 230 0 0 "MITE"
"30979" "Seq_51773:5317235..5326730" "LTR/Copia" 9495 0 0 "LTR"
"30980" "Seq_51773:53247081..53258360" "LTR/Gypsy" 11279 0 0 "LTR"
"30981" "Seq_51773:53272543..53284319" "LTR/Gypsy" 11776 0 0 "LTR"
"30982" "Seq_51773:53345282..53354193" "LTR/unknown" 8911 0 0 "LTR"
"30983" "Seq_51773:53389453..53389968" "MITE/DTA" 515 0 0 "MITE"
"30984" "Seq_51773:53437102..53437417" "MITE/DTM" 315 0 0 "MITE"
"30985" "Seq_51773:53440553..53451866" "LTR/Gypsy" 11313 0 0 "LTR"
"30986" "Seq_51773:53476757..53488540" "LTR/Gypsy" 11783 0 0 "LTR"
"30987" "Seq_51773:53512495..53522104" "LTR/Gypsy" 9609 0 0 "LTR"
"30988" "Seq_51773:53609095..53618726" "LTR/Gypsy" 9631 0.577951940075834 7.05626533257647 "LTR"
"30989" "Seq_51773:53690294..53704175" "LTR/Gypsy" 13881 0 0 "LTR"
"30990" "Seq_51773:53708349..53724908" "LTR/unknown" 16559 0 0 "LTR"
"30991" "Seq_51773:53760093..53762659" "LTR/unknown" 2566 13.0154056154412 158.906215318887 "LTR"
"30992" "Seq_51773:53776033..53787660" "LTR/Gypsy" 11627 0 0 "LTR"
"30993" "Seq_51773:53850505..53857742" "LTR/Gypsy" 7237 0 0 "LTR"
"30994" "Seq_51773:53862842..53872300" "LTR/Gypsy" 9458 0 0 "LTR"
"30995" "Seq_51773:54187409..54197039" "LTR/unknown" 9630 0 0 "LTR"
"30996" "Seq_51773:54243365..54252314" "LTR/Copia" 8949 0 0 "LTR"
"30997" "Seq_51773:54499141..54501558" "DNA/DTA" 2417 0 0 "DNA"
"30998" "Seq_51773:54510045..54510238" "MITE/DTM" 193 0 0 "MITE"
"30999" "Seq_51773:54585496..54595131" "LTR/Gypsy" 9635 0 0 "LTR"
"31000" "Seq_51773:54618147..54625432" "LTR/Gypsy" 7285 0 0 "LTR"
"31001" "Seq_51773:5467386..5476714" "LTR/Copia" 9328 0 0 "LTR"
"31002" "Seq_51773:54697236..54704600" "LTR/Gypsy" 7364 0 0 "LTR"
"31003" "Seq_51773:54711106..54727607" "LTR/Gypsy" 16501 0 0 "LTR"
"31004" "Seq_51773:54740680..54750850" "LTR/Gypsy" 10170 0 0 "LTR"
"31005" "Seq_51773:54828120..54835230" "LTR/Gypsy" 7110 0 0 "LTR"
"31006" "Seq_51773:54976287..54986614" "LTR/Gypsy" 10327 0 0 "LTR"
"31007" "Seq_51773:5497803..5509410" "LTR/Gypsy" 11607 0 0 "LTR"
"31008" "Seq_51773:55070911..55081111" "LTR/Gypsy" 10200 0 0 "LTR"
"31009" "Seq_51773:55088955..55100349" "LTR/Gypsy" 11394 0 0 "LTR"
"31010" "Seq_51773:55237382..55249363" "LTR/Gypsy" 11981 0 0 "LTR"
"31011" "Seq_51773:55262050..55269496" "LTR/Gypsy" 7446 0.747549709222449 9.12689919662154 "LTR"
"31012" "Seq_51773:55280251..55287746" "LTR/Gypsy" 7495 0 0 "LTR"
"31013" "Seq_51773:55303341..55313629" "LTR/Gypsy" 10288 0 0 "LTR"
"31014" "Seq_51773:55333650..55348680" "LTR/Gypsy" 15030 0 0 "LTR"
"31015" "Seq_51773:55442005..55464137" "LTR/Gypsy" 22132 0 0 "LTR"
"31016" "Seq_51773:55447131..55454516" "LTR/Gypsy" 7385 0 0 "LTR"
"31017" "Seq_51773:5553643..5554074" "MITE/DTA" 431 0 0 "MITE"
"31018" "Seq_51773:55653573..55667300" "LTR/Gypsy" 13727 0 0 "LTR"
"31019" "Seq_51773:55703349..55712788" "LTR/Gypsy" 9439 0 0 "LTR"
"31020" "Seq_51773:5572335..5584850" "LTR/Gypsy" 12515 0 0 "LTR"
"31021" "Seq_51773:55881970..55889519" "LTR/Gypsy" 7549 0 0 "LTR"
"31022" "Seq_51773:55926529..55936053" "LTR/Gypsy" 9524 0 0 "LTR"
"31023" "Seq_51773:55978735..55986246" "LTR/Gypsy" 7511 0 0 "LTR"
"31024" "Seq_51773:56051690..56059177" "LTR/Gypsy" 7487 0 0 "LTR"
"31025" "Seq_51773:56086618..56094051" "LTR/Gypsy" 7433 0 0 "LTR"
"31026" "Seq_51773:56147029..56156350" "LTR/Copia" 9321 0 0 "LTR"
"31027" "Seq_51773:56181730..56191267" "LTR/Copia" 9537 0 0 "LTR"
"31028" "Seq_51773:56192168..56202769" "LTR/Gypsy" 10601 0 0 "LTR"
"31029" "Seq_51773:56229206..56236584" "LTR/Gypsy" 7378 0 0 "LTR"
"31030" "Seq_51773:56331833..56339147" "LTR/Gypsy" 7314 0 0 "LTR"
"31031" "Seq_51773:5640569..5650133" "LTR/Copia" 9564 0 0 "LTR"
"31032" "Seq_51773:56517301..56517648" "MITE/DTC" 347 0 0 "MITE"
"31033" "Seq_51773:56561345..56568224" "LTR/Gypsy" 6879 0 0 "LTR"
"31034" "Seq_51773:56579094..56585863" "LTR/Gypsy" 6769 0 0 "LTR"
"31035" "Seq_51773:56664291..56671113" "LTR/Gypsy" 6822 3.26370866893601 39.8469020334471 "LTR"
"31036" "Seq_51773:56690740..56698131" "LTR/Gypsy" 7391 0 0 "LTR"
