TE_id,TE_class,fam_length,fpkm,tpm,TE_class_group
Seq_51773:114966167..114976245,LTR/Gypsy,10078,0,0,LTR
Seq_51773:115071011..115084339,LTR/Gypsy,13328,0,0,LTR
Seq_51773:115166822..115179551,LTR/Copia,12729,0,0,LTR
Seq_51773:115196764..115204182,LTR/Gypsy,7418,0,0,LTR
Seq_51773:11524396..11524923,MITE/DTA,527,0,0,MITE
Seq_51773:115259250..115259385,MITE/DTH,135,0,0,MITE
Seq_51773:115307348..115320265,LTR/Gypsy,12917,0,0,LTR
Seq_51773:115434415..115443219,LTR/Copia,8804,0,0,LTR
Seq_51773:115442653..115442956,MITE/DTM,303,0,0,MITE
Seq_51773:115457867..115461303,DNA/DTC,3436,0,0,DNA
Seq_51773:115465640..115477787,LTR/Gypsy,12147,0,0,LTR
Seq_51773:115513236..115522784,LTR/Gypsy,9548,0,0,LTR
Seq_51773:115546475..115555952,LTR/Copia,9477,0,0,LTR
Seq_51773:115588702..115589631,DNA/DTC,929,0,0,DNA
Seq_51773:115652250..115669471,LTR/Copia,17221,0,0,LTR
Seq_51773:115657290..115665411,LTR/Copia,8121,0,0,LTR
Seq_51773:115914642..115914931,MITE/DTC,289,0,0,MITE
Seq_51773:115964295..115971751,LTR/Gypsy,7456,0,0,LTR
Seq_51773:116089529..116103209,LTR/Gypsy,13680,0,0,LTR
Seq_51773:11611006..11622566,LTR/Gypsy,11560,0,0,LTR
Seq_51773:116110495..116111091,MITE/DTC,596,0,0,MITE
Seq_51773:116226237..116232345,LTR/Copia,6108,0,0,LTR
Seq_51773:116383920..116395959,LTR/Gypsy,12039,0,0,LTR
Seq_51773:116471771..116485201,LTR/Gypsy,13430,0,0,LTR
Seq_51773:116479961..116482648,DNA/DTM,2687,0,0,DNA
Seq_51773:116525401..116532758,LTR/Gypsy,7357,0,0,LTR
Seq_51773:116533909..116541353,LTR/Gypsy,7444,0,0,LTR
Seq_51773:116661456..116668840,LTR/Gypsy,7384,0,0,LTR
Seq_51773:116704022..116706410,LTR/Gypsy,2388,0,0,LTR
Seq_51773:116967562..116967766,MITE/DTC,204,0,0,MITE
Seq_51773:116976793..116990396,LTR/Gypsy,13603,0,0,LTR
Seq_51773:117106718..117117365,LTR/Gypsy,10647,0,0,LTR
Seq_51773:117161512..117168869,LTR/Gypsy,7357,0,0,LTR
Seq_51773:117303108..117313473,LTR/Copia,10365,0,0,LTR
Seq_51773:11730440..11742276,LTR/Gypsy,11836,0,0,LTR
Seq_51773:117343394..117352502,LTR/Gypsy,9108,0,0,LTR
Seq_51773:117369383..117376772,LTR/Gypsy,7389,0,0,LTR
Seq_51773:117476552..117478940,LTR/unknown,2388,0,0,LTR
Seq_51773:117544410..117555832,LTR/Gypsy,11422,0,0,LTR
Seq_51773:117578637..117579329,DNA/DTA,692,0,0,DNA
Seq_51773:117583118..117583503,MITE/DTM,385,0,0,MITE
Seq_51773:117611978..117621334,LTR/Copia,9356,0,0,LTR
Seq_51773:117649201..117649516,MITE/DTM,315,0,0,MITE
Seq_51773:117656934..117657249,MITE/DTM,315,0,0,MITE
Seq_51773:117659047..117670781,LTR/Gypsy,11734,0,0,LTR
Seq_51773:117836268..117850009,LTR/Gypsy,13741,0,0,LTR
Seq_51773:117941097..117950561,LTR/Copia,9464,0,0,LTR
Seq_51773:117987846..117999668,LTR/Gypsy,11822,0,0,LTR
Seq_51773:118061969..118069391,LTR/Gypsy,7422,0,0,LTR
Seq_51773:118099621..118107078,LTR/Gypsy,7457,0,0,LTR
Seq_51773:118180100..118191692,LTR/Gypsy,11592,0,0,LTR
Seq_51773:118285512..118295081,LTR/Gypsy,9569,0,0,LTR
Seq_51773:118325498..118334967,LTR/Gypsy,9469,0,0,LTR
Seq_51773:118358153..118369644,LTR/Gypsy,11491,0,0,LTR
Seq_51773:11847380..11856845,LTR/Copia,9465,0,0,LTR
Seq_51773:118487066..118496092,LTR/Copia,9026,0,0,LTR
Seq_51773:118685712..118686965,DNA/DTA,1253,0,0,DNA
Seq_51773:118700225..118716203,LTR/Copia,15978,0,0,LTR
Seq_51773:118728567..118740593,LTR/Gypsy,12026,0,0,LTR
Seq_51773:118800441..118809695,LTR/Copia,9254,0,0,LTR
Seq_51773:118869793..118880209,LTR/Gypsy,10416,0,0,LTR
Seq_51773:118970115..118979490,LTR/Copia,9375,0,0,LTR
Seq_51773:11901686..11915396,LTR/Gypsy,13710,0,0,LTR
Seq_51773:119056499..119057033,MITE/DTA,534,0,0,MITE
Seq_51773:119080370..119080874,MITE/DTC,504,0,0,MITE
Seq_51773:119090202..119099280,LTR/Gypsy,9078,0,0,LTR
Seq_51773:119126807..119138575,LTR/Copia,11768,0,0,LTR
Seq_51773:11926753..11936213,LTR/Copia,9460,0,0,LTR
Seq_51773:119299558..119304067,DNA/DTC,4509,0,0,DNA
Seq_51773:119449553..119449689,MITE/DTH,136,77.31027055,808.7555877,MITE
Seq_51773:119471059..119480440,LTR/Copia,9381,0,0,LTR
Seq_51773:119482482..119482618,MITE/DTH,136,0,0,MITE
Seq_51773:119547694..119548647,DNA/DTM,953,0,0,DNA
Seq_51773:119674621..119681875,LTR/Gypsy,7254,0,0,LTR
Seq_51773:119687328..119695264,LTR/unknown,7936,0,0,LTR
Seq_51773:119703348..119715271,LTR/Copia,11923,0,0,LTR
Seq_51773:119718171..119718752,MITE/DTA,581,0,0,MITE
Seq_51773:119720125..119721404,DNA/DTC,1279,0,0,DNA
Seq_51773:119736217..119745836,LTR/Gypsy,9619,0,0,LTR
Seq_51773:119811257..119812154,DNA/DTM,897,0,0,DNA
Seq_51773:119856345..119865780,LTR/Copia,9435,0,0,LTR
Seq_51773:119952968..119953104,MITE/DTH,136,0,0,MITE
Seq_51773:119962305..119963175,DNA/DTA,870,0,0,DNA
Seq_51773:119969230..119974455,LTR/Gypsy,5225,0,0,LTR
Seq_51773:119987959..119988085,MITE/DTH,126,0,0,MITE
Seq_51773:120046429..120053788,LTR/Gypsy,7359,0,0,LTR
Seq_51773:120069271..120080805,LTR/Gypsy,11534,0,0,LTR
Seq_51773:120153015..120157174,DNA/DTC,4159,0,0,DNA
Seq_51773:120174785..120184250,LTR/Copia,9465,0,0,LTR
Seq_51773:120221954..120231484,LTR/Gypsy,9530,0,0,LTR
Seq_51773:120290794..120299523,LTR/unknown,8729,0,0,LTR
Seq_51773:120738916..120747548,LTR/Gypsy,8632,0,0,LTR
Seq_51773:120859826..120873751,LTR/Gypsy,13925,0,0,LTR
Seq_51773:12092397..12093012,DNA/DTA,615,0,0,DNA
Seq_51773:120926862..120933035,LTR/Copia,6173,0,0,LTR
Seq_51773:120945421..120946844,DNA/DTA,1423,0,0,DNA
Seq_51773:120957675..120967158,LTR/Gypsy,9483,0,0,LTR
Seq_51773:121003672..121011183,LTR/Gypsy,7511,0,0,LTR
Seq_51773:121073039..121083424,LTR/Gypsy,10385,0,0,LTR
Seq_51773:121135475..121135991,MITE/DTA,516,0,0,MITE
Seq_51773:121156728..121168957,LTR/Gypsy,12229,0,0,LTR
Seq_51773:12127029..12138385,LTR/Gypsy,11356,0,0,LTR
Seq_51773:121304588..121313633,LTR/Copia,9045,0,0,LTR
Seq_51773:121428471..121437968,LTR/Copia,9497,0,0,LTR
Seq_51773:121445009..121456848,LTR/Gypsy,11839,0,0,LTR
Seq_51773:121504164..121513645,LTR/Copia,9481,0,0,LTR
Seq_51773:121597708..121611598,LTR/Gypsy,13890,0,0,LTR
Seq_51773:121620926..121630575,LTR/Gypsy,9649,0,0,LTR
Seq_51773:121768489..121754906,DNA/Helitron,13583,0.193517573,2.024419494,DNA
Seq_51773:12179488..12186893,LTR/Gypsy,7405,0,0,LTR
Seq_51773:121870065..121870222,MITE/DTA,157,0,0,MITE
Seq_51773:121917987..121919475,DNA/DTM,1488,0,0,DNA
Seq_51773:121952804..121960575,LTR/Copia,7771,0,0,LTR
Seq_51773:121969329..121978471,LTR/Copia,9142,0,0,LTR
Seq_51773:121997072..121997839,DNA/DTA,767,0,0,DNA
Seq_51773:122030803..122044636,LTR/Gypsy,13833,0,0,LTR
Seq_51773:122070689..122083460,LTR/Gypsy,12771,0,0,LTR
Seq_51773:122173154..122173460,MITE/DTM,306,0,0,MITE
Seq_51773:122192955..122202012,LTR/Copia,9057,0,0,LTR
Seq_51773:122203437..122218315,LTR/Gypsy,14878,0,0,LTR
Seq_51773:122262482..122279008,LTR/Copia,16526,0,0,LTR
Seq_51773:122269198..122276541,LTR/Gypsy,7343,0,0,LTR
Seq_51773:122278259..122281381,DNA/DTM,3122,0,0,DNA
Seq_51773:122301139..122301255,MITE/DTH,116,0,0,MITE
Seq_51773:122334312..122343823,LTR/Copia,9511,0,0,LTR
Seq_51773:122385236..122392637,LTR/Copia,7401,0,0,LTR
Seq_51773:122412870..122428131,LTR/Copia,15261,0,0,LTR
Seq_51773:122441432..122453060,LTR/Gypsy,11628,0,0,LTR
Seq_51773:122502573..122516794,LTR/Gypsy,14221,0,0,LTR
Seq_51773:122537276..122549817,LTR/Gypsy,12541,0,0,LTR
Seq_51773:122602047..122602182,MITE/DTT,135,0,0,MITE
Seq_51773:122657684..122670109,LTR/Gypsy,12425,0,0,LTR
Seq_51773:122670442..122675171,DNA/DTC,4729,2.223344638,23.25877774,DNA
Seq_51773:122679868..122693635,LTR/Gypsy,13767,0,0,LTR
Seq_51773:122740966..122741501,MITE/DTA,535,0,0,MITE
Seq_51773:122757278..122766533,LTR/Copia,9255,0,0,LTR
Seq_51773:12280592..12289765,LTR/Copia,9173,0,0,LTR
Seq_51773:122808651..122816022,LTR/Gypsy,7371,0,0,LTR
Seq_51773:122848410..122849092,DNA/DTA,682,0,0,DNA
Seq_51773:122962290..122969698,LTR/Gypsy,7408,0,0,LTR
Seq_51773:123069779..123071257,DNA/DTC,1478,0,0,DNA
Seq_51773:123130842..123140108,LTR/Copia,9266,0,0,LTR
Seq_51773:12316116..12325185,LTR/Copia,9069,0,0,LTR
Seq_51773:1231759..1241276,LTR/Copia,9517,0,0,LTR
Seq_51773:123218936..123219072,MITE/DTH,136,0,0,MITE
Seq_51773:123219173..123226702,LTR/Gypsy,7529,0,0,LTR
Seq_51773:123231949..123247909,LTR/Gypsy,15960,0,0,LTR
Seq_51773:123415239..123415749,MITE/DTA,510,0,0,MITE
Seq_51773:123416648..123419141,DNA/DTC,2493,0,0,DNA
Seq_51773:123430436..123430739,MITE/DTM,303,0,0,MITE
Seq_51773:123435395..123447996,LTR/Gypsy,12601,0,0,LTR
Seq_51773:123542576..123543256,DNA/DTA,680,0,0,DNA
Seq_51773:123569597..123581235,LTR/Gypsy,11638,0,0,LTR
Seq_51773:123674134..123665950,DNA/Helitron,8184,0,0,DNA
Seq_51773:123686401..123701862,LTR/Copia,15461,0,0,LTR
Seq_51773:123687675..123696980,LTR/Copia,9305,0,0,LTR
Seq_51773:123748768..123760325,LTR/Gypsy,11557,0,0,LTR
Seq_51773:123771971..123772275,MITE/DTM,304,0,0,MITE
Seq_51773:123799829..123807141,LTR/Gypsy,7312,0,0,LTR
Seq_51773:123846626..123849611,DNA/DTC,2985,0,0,DNA
Seq_51773:123941095..123950242,LTR/Copia,9147,0,0,LTR
Seq_51773:123962072..123977076,LTR/Gypsy,15004,0,0,LTR
Seq_51773:124001965..124002366,MITE/DTM,401,0,0,MITE
Seq_51773:124025484..124034792,LTR/Copia,9308,0,0,LTR
Seq_51773:124035499..124042943,LTR/Gypsy,7444,0,0,LTR
Seq_51773:124073775..124081171,LTR/Gypsy,7396,0,0,LTR
Seq_51773:124113910..124114759,DNA/DTA,849,0,0,DNA
Seq_51773:124119237..124122864,LTR/unknown,3627,0,0,LTR
Seq_51773:124119266..124122159,DNA/DTM,2893,0,0,DNA
Seq_51773:124204143..124214841,LTR/Gypsy,10698,0,0,LTR
Seq_51773:124260357..124269862,LTR/Copia,9505,0,0,LTR
Seq_51773:124277354..124277633,MITE/DTM,279,0,0,MITE
Seq_51773:124340657..124340783,MITE/DTH,126,0,0,MITE
Seq_51773:124415082..124427867,LTR/Gypsy,12785,0,0,LTR
Seq_51773:124483501..124485161,DNA/DTC,1660,0,0,DNA
Seq_51773:124514028..124522228,LTR/Copia,8200,0,0,LTR
Seq_51773:124522563..124523467,DNA/DTC,904,0,0,DNA
Seq_51773:124539653..124551450,LTR/Gypsy,11797,0,0,LTR
Seq_51773:124558079..124571860,LTR/Gypsy,13781,0,0,LTR
Seq_51773:124679678..124689183,LTR/Copia,9505,0,0,LTR
Seq_51773:124712911..124722458,LTR/Gypsy,9547,0,0,LTR
Seq_51773:124743130..124754397,LTR/Gypsy,11267,0,0,LTR
Seq_51773:124781364..124795240,LTR/Gypsy,13876,0,0,LTR
Seq_51773:124813022..124821892,LTR/Copia,8870,0,0,LTR
Seq_51773:124885077..124898801,LTR/Gypsy,13724,0,0,LTR
Seq_51773:124914048..124923205,LTR/Copia,9157,0,0,LTR
Seq_51773:125030719..125038079,LTR/Gypsy,7360,0,0,LTR
Seq_51773:125113660..125126164,LTR/Gypsy,12504,0,0,LTR
Seq_51773:125139181..125148698,LTR/Copia,9517,0,0,LTR
Seq_51773:12515659..12526073,LTR/Gypsy,10414,0,0,LTR
Seq_51773:125167839..125175218,LTR/Gypsy,7379,0,0,LTR
Seq_51773:125190369..125204643,LTR/Gypsy,14274,0,0,LTR
Seq_51773:125204987..125205509,MITE/DTH,522,0,0,MITE
Seq_51773:125244035..125252357,LTR/Copia,8322,0,0,LTR
Seq_51773:125290805..125300319,LTR/Copia,9514,0,0,LTR
Seq_51773:125339996..125349117,LTR/Copia,9121,0,0,LTR
Seq_51773:125370092..125381735,LTR/Gypsy,11643,0,0,LTR
Seq_51773:125401987..125415537,LTR/Gypsy,13550,0,0,LTR
Seq_51773:125436439..125448306,LTR/Gypsy,11867,0,0,LTR
Seq_51773:125561491..125570845,LTR/Copia,9354,0,0,LTR
Seq_51773:125704003..125711475,LTR/Gypsy,7472,0,0,LTR
Seq_51773:1257321..1258014,DNA/DTA,693,0,0,DNA
Seq_51773:125738682..125739042,MITE/DTM,360,0,0,MITE
Seq_51773:125853709..125863231,LTR/Copia,9522,0,0,LTR
Seq_51773:125879689..125886973,LTR/Copia,7284,1.443464689,15.10032399,LTR
Seq_51773:125915836..125918126,DNA/DTM,2290,21.80892348,228.1467728,DNA
Seq_51773:125968044..125977461,LTR/Gypsy,9417,0,0,LTR
Seq_51773:126008385..126013388,DNA/DTM,5003,0,0,DNA
Seq_51773:126042884..126051391,LTR/unknown,8507,0,0,LTR
Seq_51773:12613566..12623029,LTR/Copia,9463,0,0,LTR
Seq_51773:126150125..126152978,DNA/DTC,2853,0,0,DNA
Seq_51773:126259409..126271617,LTR/Gypsy,12208,0,0,LTR
Seq_51773:126295089..126304172,LTR/Gypsy,9083,0,0,LTR
Seq_51773:126343547..126355061,LTR/Gypsy,11514,0,0,LTR
Seq_51773:126378803..126389062,LTR/Gypsy,10259,0,0,LTR
Seq_51773:126433884..126444489,LTR/Gypsy,10605,0,0,LTR
Seq_51773:126465857..126478753,LTR/Gypsy,12896,0,0,LTR
Seq_51773:126629590..126629717,MITE/DTH,127,0,0,MITE
Seq_51773:12664615..12670238,LTR/Gypsy,5623,0,0,LTR
Seq_51773:126666381..126675896,LTR/Copia,9515,0,0,LTR
Seq_51773:126718645..126731417,LTR/Copia,12772,0,0,LTR
Seq_51773:126801815..126810933,LTR/Copia,9118,0,0,LTR
Seq_51773:126820270..126827705,LTR/Gypsy,7435,0,0,LTR
Seq_51773:126870538..126873153,DNA/DTC,2615,14.07253873,147.2151663,DNA
Seq_51773:126937548..126951111,LTR/Gypsy,13563,0,0,LTR
Seq_51773:126945968..126948394,DNA/DTM,2426,0,0,DNA
Seq_51773:126960569..126961819,DNA/DTA,1250,0,0,DNA
Seq_51773:126964033..126978115,LTR/Gypsy,14082,0,0,LTR
Seq_51773:126972470..126975341,DNA/DTM,2871,0,0,DNA
Seq_51773:127000327..127009831,LTR/Copia,9504,0,0,LTR
Seq_51773:127048638..127050155,DNA/DTC,1517,0,0,DNA
Seq_51773:127141061..127154692,LTR/Gypsy,13631,0,0,LTR
Seq_51773:127171654..127173191,DNA/DTC,1537,0,0,DNA
Seq_51773:127227544..127228520,DNA/DTC,976,0,0,DNA
Seq_51773:12723495..12723858,MITE/DTC,363,0,0,MITE
Seq_51773:127251945..127252482,MITE/DTA,537,0,0,MITE
Seq_51773:127348648..127364212,LTR/Gypsy,15564,0,0,LTR
Seq_51773:127388851..127396959,LTR/unknown,8108,0,0,LTR
Seq_51773:127444673..127454118,LTR/Copia,9445,0,0,LTR
Seq_51773:12745799..12749260,DNA/DTC,3461,0,0,DNA
Seq_51773:127493705..127505872,LTR/Gypsy,12167,0,0,LTR
Seq_51773:127508208..127525026,LTR/Copia,16818,0,0,LTR
Seq_51773:127512236..127519670,LTR/Gypsy,7434,0,0,LTR
Seq_51773:127531183..127544354,LTR/Gypsy,13171,0,0,LTR
Seq_51773:12753666..12762383,LTR/Copia,8717,0,0,LTR
Seq_51773:127539332..127541877,DNA/DTM,2545,0,0,DNA
Seq_51773:127584907..127585085,MITE/DTH,178,0,0,MITE
Seq_51773:127673468..127673562,MITE/DTM,94,0,0,MITE
Seq_51773:127715478..127724891,LTR/Copia,9413,0,0,LTR
Seq_51773:127789064..127798633,LTR/Gypsy,9569,0,0,LTR
Seq_51773:127842647..127852167,LTR/Copia,9520,0,0,LTR
Seq_51773:127933530..127946313,LTR/Gypsy,12783,0,0,LTR
Seq_51773:128164580..128168846,LTR/Gypsy,4266,0,0,LTR
Seq_51773:128210396..128222166,LTR/Gypsy,11770,0,0,LTR
Seq_51773:128238506..128239199,DNA/DTA,693,0,0,DNA
Seq_51773:128272277..128281787,LTR/Copia,9510,0,0,LTR
Seq_51773:128303479..128304132,DNA/DTH,653,0,0,DNA
Seq_51773:128350864..128360298,LTR/Copia,9434,0,0,LTR
Seq_51773:1284064..1293502,LTR/Copia,9438,0,0,LTR
Seq_51773:128429221..128443400,LTR/Copia,14179,0,0,LTR
Seq_51773:128546224..128555150,LTR/Copia,8926,0,0,LTR
Seq_51773:128577130..128586337,LTR/Copia,9207,0,0,LTR
Seq_51773:128598506..128599201,DNA/DTM,695,0,0,DNA
Seq_51773:128759475..128766875,LTR/Gypsy,7400,0,0,LTR
Seq_51773:128848114..128860516,LTR/Gypsy,12402,0,0,LTR
Seq_51773:128880417..128889140,LTR/unknown,8723,0,0,LTR
Seq_51773:12888390..12900654,LTR/Gypsy,12264,0,0,LTR
Seq_51773:128906704..128907014,MITE/DTA,310,0,0,MITE
Seq_51773:128915125..128922489,LTR/Gypsy,7364,0,0,LTR
Seq_51773:128949490..128949795,MITE/DTM,305,0,0,MITE
Seq_51773:128952835..128966642,LTR/Gypsy,13807,0,0,LTR
Seq_51773:129013008..129014583,LTR/unknown,1575,0,0,LTR
Seq_51773:129031448..129040586,LTR/Copia,9138,0,0,LTR
Seq_51773:129116014..129126157,LTR/Gypsy,10143,0,0,LTR
Seq_51773:129186913..129196512,LTR/Gypsy,9599,0,0,LTR
Seq_51773:129283226..129292259,LTR/Copia,9033,0,0,LTR
Seq_51773:129407240..129423529,LTR/Copia,16289,0,0,LTR
Seq_51773:129458280..129458815,MITE/DTA,535,0,0,MITE
Seq_51773:129483034..129494763,LTR/Copia,11729,0,0,LTR
Seq_51773:129556438..129563895,LTR/Gypsy,7457,0,0,LTR
Seq_51773:129738388..129740749,DNA/DTM,2361,0,0,DNA
Seq_51773:129739644..129749066,LTR/Copia,9422,0,0,LTR
Seq_51773:129858738..129861393,DNA/DTM,2655,0,0,DNA
Seq_51773:130016204..130027934,LTR/Copia,11730,0,0,LTR
Seq_51773:130029251..130031844,DNA/DTM,2593,0,0,DNA
Seq_51773:130117591..130131456,LTR/Gypsy,13865,0,0,LTR
Seq_51773:130141118..130150715,LTR/Gypsy,9597,0,0,LTR
Seq_51773:130228568..130237993,LTR/Copia,9425,0,0,LTR
Seq_51773:130266716..130266813,MITE/DTM,97,0,0,MITE
Seq_51773:130373204..130373611,MITE/DTH,407,0,0,MITE
Seq_51773:130404218..130404751,MITE/DTA,533,0,0,MITE
Seq_51773:130535745..130548759,LTR/Copia,13014,0,0,LTR
Seq_51773:130620432..130623802,DNA/DTM,3370,0,0,DNA
Seq_51773:130691920..130692075,MITE/DTA,155,0,0,MITE
Seq_51773:130723600..130737106,LTR/Gypsy,13506,0,0,LTR
Seq_51773:130747729..130756984,LTR/Copia,9255,0,0,LTR
Seq_51773:130796180..130796503,MITE/DTM,323,0,0,MITE
Seq_51773:130810302..130813001,DNA/DTM,2699,0,0,DNA
Seq_51773:130842785..130843478,DNA/DTA,693,0,0,DNA
Seq_51773:130846173..130846901,DNA/DTA,728,0,0,DNA
Seq_51773:130861751..130870848,LTR/Copia,9097,0,0,LTR
Seq_51773:13087842..13088802,DNA/DTT,960,0,0,DNA
Seq_51773:130956648..130971497,LTR/Gypsy,14849,0,0,LTR
Seq_51773:130979410..130979972,MITE/DTH,562,0,0,MITE
Seq_51773:130986076..130997511,LTR/Gypsy,11435,0,0,LTR
Seq_51773:1310189..1324723,LTR/Gypsy,14534,0,0,LTR
Seq_51773:131025685..131035266,LTR/Gypsy,9581,0,0,LTR
Seq_51773:131237790..131247246,LTR/Copia,9456,0,0,LTR
Seq_51773:131276624..131290238,LTR/Gypsy,13614,0,0,LTR
Seq_51773:131312509..131322040,LTR/Copia,9531,0,0,LTR
Seq_51773:13133327..13142796,LTR/Gypsy,9469,0,0,LTR
Seq_51773:131416792..131424176,LTR/Gypsy,7384,0,0,LTR
Seq_51773:131526120..131535626,LTR/Copia,9506,0,0,LTR
Seq_51773:131541445..131546872,LTR/Gypsy,5427,11.62431929,121.6039358,LTR
Seq_51773:131552386..131552946,MITE/DTA,560,0,0,MITE
Seq_51773:131559710..131561948,DNA/DTM,2238,95.13515866,995.2247045,DNA
Seq_51773:131599760..131609237,LTR/Copia,9477,0,0,LTR
Seq_51773:131634030..131643579,LTR/Gypsy,9549,0,0,LTR
Seq_51773:131715922..131725447,LTR/Copia,9525,0,0,LTR
Seq_51773:131806809..131814317,LTR/Gypsy,7508,0,0,LTR
Seq_51773:131840966..131850402,LTR/Copia,9436,0,0,LTR
Seq_51773:131936161..131945680,LTR/Copia,9519,0,0,LTR
Seq_51773:131968721..131978257,LTR/Copia,9536,0,0,LTR
Seq_51773:132105111..132114621,LTR/Copia,9510,0,0,LTR
Seq_51773:132122973..132123666,DNA/DTA,693,0,0,DNA
Seq_51773:132154635..132168428,LTR/Gypsy,13793,0,0,LTR
Seq_51773:132218556..132226085,LTR/Gypsy,7529,0,0,LTR
Seq_51773:132250627..132262366,LTR/Gypsy,11739,0,0,LTR
Seq_51773:132345713..132355148,LTR/Copia,9435,0,0,LTR
Seq_51773:132399003..132399540,MITE/DTA,537,0,0,MITE
Seq_51773:132478900..132487509,LTR/Copia,8609,0,0,LTR
Seq_51773:132511793..132512721,DNA/DTA,928,0,0,DNA
Seq_51773:132576314..132585751,LTR/Copia,9437,0,0,LTR
Seq_51773:132592196..132605906,LTR/Gypsy,13710,0,0,LTR
Seq_51773:13263057..13270603,LTR/Gypsy,7546,0,0,LTR
Seq_51773:132666352..132673707,LTR/Gypsy,7355,0,0,LTR
Seq_51773:132703813..132704116,MITE/DTM,303,0,0,MITE
Seq_51773:132737495..132737788,MITE/DTM,293,0,0,MITE
Seq_51773:132744981..132758713,LTR/Gypsy,13732,0,0,LTR
Seq_51773:132764059..132765302,DNA/DTC,1243,0,0,DNA
Seq_51773:132769626..132778858,LTR/Copia,9232,0,0,LTR
Seq_51773:132986848..132997374,LTR/Gypsy,10526,0,0,LTR
Seq_51773:133075474..133075863,MITE/DTA,389,0,0,MITE
Seq_51773:133095723..133107367,LTR/Gypsy,11644,0,0,LTR
Seq_51773:133274400..133283407,LTR/Copia,9007,0,0,LTR
Seq_51773:133385839..133386383,MITE/DTA,544,0,0,MITE
Seq_51773:133398515..133409045,LTR/Gypsy,10530,0,0,LTR
Seq_51773:133467801..133475216,LTR/Gypsy,7415,0,0,LTR
Seq_51773:133476132..133488807,LTR/Copia,12675,0,0,LTR
Seq_51773:133487955..133489789,DNA/DTM,1834,0,0,DNA
Seq_51773:133492706..133500114,LTR/Gypsy,7408,0,0,LTR
Seq_51773:133571619..133581186,LTR/Gypsy,9567,0,0,LTR
Seq_51773:133620201..133627610,LTR/Gypsy,7409,0,0,LTR
Seq_51773:133645974..133646242,MITE/DTM,268,0,0,MITE
Seq_51773:133707215..133718683,LTR/Gypsy,11468,0,0,LTR
Seq_51773:133719582..133731327,LTR/Gypsy,11745,0,0,LTR
Seq_51773:133751621..133751878,MITE/DTM,257,0,0,MITE
Seq_51773:133752488..133767078,LTR/Gypsy,14590,0,0,LTR
Seq_51773:133779163..133779569,MITE/DTH,406,0,0,MITE
Seq_51773:133824513..133824914,MITE/DTH,401,0,0,MITE
Seq_51773:133829409..133830322,DNA/DTA,913,0,0,DNA
Seq_51773:133840546..133856698,LTR/Copia,16152,0,0,LTR
Seq_51773:133848177..133855454,LTR/Gypsy,7277,0,0,LTR
Seq_51773:134008245..134024706,LTR/unknown,16461,0,0,LTR
Seq_51773:134010254..134017560,LTR/Gypsy,7306,0,0,LTR
Seq_51773:134089246..134096698,LTR/Gypsy,7452,0,0,LTR
Seq_51773:134140265..134143134,DNA/DTM,2869,0,0,DNA
Seq_51773:134207032..134215714,LTR/Copia,8682,0,0,LTR
Seq_51773:134334130..134348064,LTR/Gypsy,13934,0,0,LTR
Seq_51773:13435425..13435960,MITE/DTA,535,0,0,MITE
Seq_51773:13435965..13447446,LTR/Gypsy,11481,0,0,LTR
Seq_51773:134458786..134471730,LTR/Gypsy,12944,0,0,LTR
Seq_51773:134493596..134496823,DNA/DTC,3227,0,0,DNA
Seq_51773:134589435..134601072,LTR/Gypsy,11637,0,0,LTR
Seq_51773:134667356..134676791,LTR/Copia,9435,0,0,LTR
Seq_51773:134688454..134699703,LTR/Gypsy,11249,0,0,LTR
Seq_51773:134730572..134740017,LTR/Copia,9445,0,0,LTR
Seq_51773:134810538..134819972,LTR/Copia,9434,0,0,LTR
Seq_51773:134827913..134842646,LTR/Gypsy,14733,0,0,LTR
Seq_51773:134860059..134869520,LTR/Gypsy,9461,0,0,LTR
Seq_51773:134875722..134883109,LTR/Gypsy,7387,0,0,LTR
Seq_51773:134951971..134952508,MITE/DTA,537,0,0,MITE
Seq_51773:135059882..135060186,MITE/DTM,304,0,0,MITE
Seq_51773:135092733..135093669,DNA/DTM,936,0,0,DNA
Seq_51773:135155409..135155545,MITE/DTM,136,0,0,MITE
Seq_51773:135314830..135315067,MITE/DTM,237,0,0,MITE
Seq_51773:135336708..135336823,MITE/DTM,115,0,0,MITE
Seq_51773:135341713..135349068,LTR/Gypsy,7355,0,0,LTR
Seq_51773:135387442..135395026,LTR/Gypsy,7584,0,0,LTR
Seq_51773:135421260..135430672,LTR/Copia,9412,0,0,LTR
Seq_51773:135662113..135673696,LTR/Gypsy,11583,0,0,LTR
Seq_51773:13566627..13574069,LTR/Gypsy,7442,0,0,LTR
Seq_51773:135696399..135705533,LTR/Copia,9134,0,0,LTR
Seq_51773:135696663..135696967,MITE/DTM,304,0,0,MITE
Seq_51773:135704522..135704846,MITE/DTM,324,0,0,MITE
Seq_51773:135727448..135742397,LTR/Gypsy,14949,0,0,LTR
Seq_51773:135765935..135771633,LTR/Gypsy,5698,0,0,LTR
Seq_51773:135790754..135800159,LTR/Copia,9405,0,0,LTR
Seq_51773:135802230..135811535,LTR/Copia,9305,0,0,LTR
Seq_51773:135855683..135866909,LTR/Gypsy,11226,0,0,LTR
Seq_51773:135971343..135978854,LTR/Gypsy,7511,0,0,LTR
