,0,1,2,3,4,5,6,7,8,9
1237,TE_00013215_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,PROT|Tekay CHD|Tekay,2,1,TE_00013215
1238,TE_00013236_INT#LTR/Copia,LTR,Copia,Ale,0,+,PROT|Ale INT|Ale,2,1,TE_00013236
1239,TE_00013242_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,INT|Retand,1,1,TE_00013242
1240,TE_00013248_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00013248
1241,TE_00013285_LTR#LTR/Gypsy,LTR,Gypsy,Retand,0,+,PROT|Retand,1,2,TE_00013285
1242,TE_00013303_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,CHD|Tekay,1,1,TE_00013303
1243,TE_00013311_INT#LTR/Copia,LTR,Copia,SIRE,0,+,GAG|SIRE,1,1,TE_00013311
1244,TE_00013313_INT#LTR/Gypsy,LTR,Gypsy,Reina,0,+,GAG|Reina PROT|Reina RT|Reina RH|Reina CHD|Reina,5,1,TE_00013313
1245,TE_00013318_INT#LTR/Gypsy,LTR,Gypsy,mixture,0,-,RH|Ogre INT|Retand,2,1,TE_00013318
1246,TE_00013333_INT#LTR/Copia,LTR,Copia,Ale,1,+,GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale,5,1,TE_00013333
1247,TE_00013340_INT#LTR/Copia,LTR,Copia,Ale,1,+,GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale,5,1,TE_00013340
1248,TE_00013347_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,INT|Retand,1,1,TE_00013347
1249,TE_00013348_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,CHD|Tekay,1,1,TE_00013348
1250,TE_00013351_INT#LTR/Copia,LTR,Copia,Ale,0,+,GAG|Ale PROT|Ale INT|Ale RH|Ale,4,1,TE_00013351
1251,TE_00013360_INT#LTR/Copia,LTR,Copia,SIRE,0,+,GAG|SIRE,1,1,TE_00013360
1252,TE_00013365_LTR#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,GAG|Tekay,1,2,TE_00013365
1253,TE_00013368_INT#LTR/Gypsy,LTR,Gypsy,Reina,0,+,RT|Reina RH|Reina INT|Reina CHD|Reina,4,1,TE_00013368
1254,TE_00013375_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,aRH|Retand,1,1,TE_00013375
1255,TE_00013378_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,GAG|Tekay,1,1,TE_00013378
1256,TE_00013396_INT#LTR/unknown,LTR,Copia,Ale,0,+,GAG|Ale PROT|Ale RH|Ale,3,1,TE_00013396
1257,TE_00013402_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00013402
1258,TE_00013407_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,CHD|Tekay,1,1,TE_00013407
1259,TE_00013413_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,PROT|Tekay,1,1,TE_00013413
1260,TE_00013415_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,CHD|Tekay,1,1,TE_00013415
1261,TE_00013420_INT#LTR/Gypsy,LTR,Gypsy,Reina,0,+,GAG|Reina PROT|Reina RT|Reina RH|Reina CHD|Reina,5,1,TE_00013420
1262,TE_00013425_INT#LTR/Gypsy,LTR,Gypsy,CRM,0,+,GAG|CRM,1,1,TE_00013425
1263,TE_00013427_INT#LTR/Gypsy,LTR,Gypsy,Reina,0,+,GAG|Reina PROT|Reina RT|Galadriel RH|Reina CHD|Reina,5,1,TE_00013427
1264,TE_00013434_INT#LTR/Copia,LTR,Copia,Ikeros,0,+,INT|Ikeros,1,1,TE_00013434
1265,TE_00013444_INT#LTR/Copia,LTR,Copia,Ale,0,+,PROT|Ale INT|Ale,2,1,TE_00013444
1266,TE_00013447_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00013447
1267,TE_00013456_INT#LTR/Copia,LTR,Copia,Bianca,0,+,GAG|Bianca,1,1,TE_00013456
1268,TE_00013479_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00013479
1269,TE_00013498_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,GAG|Tekay,1,1,TE_00013498
1270,TE_00013510_INT#LTR/Copia,LTR,Copia,Bianca,1,+,GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca,5,1,TE_00013510
1271,TE_00013520_INT#LTR/Gypsy,LTR,Gypsy,Reina,0,+,CHD|Reina,1,1,TE_00013520
1272,TE_00013548_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,RH|Retand,1,1,TE_00013548
1273,TE_00013554_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,RT|Retand,1,1,TE_00013554
1274,TE_00013567_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,aRH|Retand INT|Retand,2,1,TE_00013567
1275,TE_00013570_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,aRH|Retand,1,1,TE_00013570
1276,TE_00013571_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,PROT|Retand,1,1,TE_00013571
1277,TE_00013590_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,GAG|Retand,1,1,TE_00013590
1278,TE_00013592_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,aRH|Retand INT|Retand,2,1,TE_00013592
1279,TE_00013604_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,GAG|Retand RT|Retand,2,1,TE_00013604
1280,TE_00013614_INT#LTR/Copia,LTR,Copia,Ale,0,+,RH|Ale,1,1,TE_00013614
1281,TE_00013628_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,GAG|Tekay PROT|Tekay,2,1,TE_00013628
1282,TE_00013650_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,PROT|Tekay,1,1,TE_00013650
1283,TE_00013660_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,aRH|Retand INT|Retand,2,1,TE_00013660
1284,TE_00013661_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00013661
1285,TE_00013670_INT#LTR/Copia,LTR,Copia,Ale,0,+,PROT|Ale INT|Ale,2,1,TE_00013670
1286,TE_00013702_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,RT|Retand RH|Retand INT|Retand,3,1,TE_00013702
1287,TE_00013710_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,aRH|Retand INT|Retand,2,1,TE_00013710
1288,TE_00013719_INT#LTR/Gypsy,LTR,Gypsy,CRM,0,+,GAG|CRM,1,1,TE_00013719
1289,TE_00013723_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00013723
1290,TE_00013730_INT#LTR/Copia,LTR,Gypsy,CRM,0,+,GAG|CRM PROT|CRM,2,1,TE_00013730
1291,TE_00013793_LTR#LTR/Copia,LTR,Copia,SIRE,0,+,RT|SIRE,1,2,TE_00013793
1292,TE_00013795_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,RT|Retand INT|Retand,2,1,TE_00013795
1293,TE_00013801_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,INT|Retand,1,1,TE_00013801
1294,TE_00013810_INT#LTR/Copia,LTR,Copia,Ale,1,+,GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale,5,1,TE_00013810
1295,TE_00013812_INT#LTR/Copia,LTR,Copia,Ale,1,+,GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale,5,1,TE_00013812
1296,TE_00013815_INT#LTR/Copia,LTR,Gypsy,Ogre,0,-,RT|Ogre RH|Ogre INT|Ogre,3,1,TE_00013815
1297,TE_00013823_INT#LTR/Copia,LTR,Copia,Ale,0,+,PROT|Ale INT|Ale RT|Ale RH|Ale,4,1,TE_00013823
1298,TE_00013828_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,PROT|Retand,1,1,TE_00013828
1299,TE_00013848_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,aRH|Retand,1,1,TE_00013848
1300,TE_00013857_LTR#LTR/Gypsy,LTR,Gypsy,CRM,0,+,CHDCR|CRM,1,2,TE_00013857
1301,TE_00013860_INT#LTR/Gypsy,LTR,Gypsy,Reina,0,+,GAG|Reina PROT|Reina RT|Reina RH|Reina,4,1,TE_00013860
1302,TE_00013861_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,RH|Retand,1,1,TE_00013861
1303,TE_00013863_INT#LTR/Copia,LTR,Copia,Ale,0,+,PROT|Ale INT|Ale,2,1,TE_00013863
1304,TE_00013866_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,RH|Retand,1,1,TE_00013866
1305,TE_00013870_INT#LTR/Copia,LTR,Copia,Ale,1,+,GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale,5,1,TE_00013870
1306,TE_00013874_INT#LTR/Gypsy,LTR,Gypsy,Reina,0,+,RT|Reina,1,1,TE_00013874
1307,TE_00013888_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,aRH|Retand,1,1,TE_00013888
1308,TE_00013892_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,aRH|Retand INT|Retand,2,1,TE_00013892
1309,TE_00013928_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,PROT|Tekay,1,1,TE_00013928
1310,TE_00013955_INT#LTR/Gypsy,LTR,Gypsy,Reina,0,+,GAG|Reina PROT|Reina RH|Reina INT|Reina CHD|Reina,5,1,TE_00013955
1311,TE_00013963_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00013963
1312,TE_00013980_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,PROT|Retand RH|Retand INT|Retand,3,1,TE_00013980
1313,TE_00013986_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,GAG|Tekay PROT|Tekay,2,1,TE_00013986
1314,TE_00013994_INT#LTR/unknown,LTR,Copia,Ale,0,+,PROT|Ale INT|Ale,2,1,TE_00013994
1315,TE_00014009_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,aRH|Retand,1,1,TE_00014009
1316,TE_00014010_INT#LTR/Copia,LTR,Copia,Bianca,1,+,GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca,5,1,TE_00014010
1317,TE_00014011_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,aRH|Retand INT|Retand,2,1,TE_00014011
1318,TE_00014020_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,RH|Retand,1,1,TE_00014020
1319,TE_00014029_INT#LTR/Gypsy,LTR,Gypsy,CRM,0,-,PROT|CRM,1,1,TE_00014029
1320,TE_00014041_INT#LTR/Copia,LTR,Copia,Ale,0,+,GAG|Ale PROT|Ale,2,1,TE_00014041
1321,TE_00014047_INT#LTR/Gypsy,LTR,Gypsy,Reina,0,+,GAG|Reina,1,1,TE_00014047
1322,TE_00014051_INT#LTR/Copia,LTR,Copia,Ale,0,+,PROT|Ale INT|Ale RT|Ale RH|Ale,4,1,TE_00014051
1323,TE_00014071_INT#LTR/Copia,LTR,Copia,Ale,0,+,GAG|Ale PROT|Ale INT|Ale,3,1,TE_00014071
1324,TE_00014073_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,GAG|Tekay,1,1,TE_00014073
1325,TE_00014078_INT#LTR/Copia,LTR,Copia,Ale,0,+,GAG|Ale,1,1,TE_00014078
1326,TE_00014087_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,aRH|Retand,1,1,TE_00014087
1327,TE_00014090_INT#LTR/Copia,LTR,Copia,Ivana,0,+,GAG|Ivana,1,1,TE_00014090
1328,TE_00014095_INT#LTR/unknown,LTR,Gypsy,Tekay,0,-,CHD|Tekay,1,1,TE_00014095
1329,TE_00014110_INT#LTR/Copia,LTR,Copia,Ale,1,+,GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale,5,1,TE_00014110
1330,TE_00014112_INT#LTR/Copia,LTR,Copia,Bianca,1,+,GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca,5,1,TE_00014112
1331,TE_00014123_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,INT|Retand,1,1,TE_00014123
1332,TE_00014145_INT#LTR/unknown,LTR,Gypsy,Retand,0,+,GAG|Retand,1,1,TE_00014145
1333,TE_00014146_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,GAG|Retand,1,1,TE_00014146
1334,TE_00014159_INT#LTR/Gypsy,LTR,Gypsy,Ogre,0,+,PROT|Ogre,1,1,TE_00014159
1335,TE_00014164_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,INT|Retand,1,1,TE_00014164
1336,TE_00014177_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,aRH|Retand,1,1,TE_00014177
1337,TE_00014181_INT#LTR/Copia,LTR,Copia,Bianca,0,+,GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca,4,1,TE_00014181
1338,TE_00014187_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,INT|Retand,1,1,TE_00014187
1339,TE_00014209_INT#LTR/Gypsy,LTR,Gypsy,Reina,0,+,INT|Reina CHD|Reina,2,1,TE_00014209
1340,TE_00014214_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00014214
1341,TE_00014219_INT#LTR/Gypsy,LTR,Gypsy,Reina,0,+,INT|Reina CHD|Reina,2,1,TE_00014219
1342,TE_00014257_INT#LTR/Copia,LTR,Copia,Ale,0,+,PROT|Ale INT|Ale,2,1,TE_00014257
1343,TE_00014292_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,GAG|Retand RT|Retand RH|Retand INT|Retand,4,1,TE_00014292
1344,TE_00014314_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,GAG|Retand,1,1,TE_00014314
1345,TE_00014332_INT#LTR/Gypsy,LTR,Gypsy,Reina,0,+,GAG|Reina PROT|Reina RH|Reina INT|Reina CHD|Reina,5,1,TE_00014332
1346,TE_00014333_INT#LTR/Copia,LTR,Copia,Ale,1,+,GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale,5,1,TE_00014333
1347,TE_00014334_INT#LTR/Copia,LTR,Copia,Ale,0,+,GAG|Ale PROT|Ale INT|Ale,3,1,TE_00014334
1348,TE_00014337_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,INT|Retand,1,1,TE_00014337
1349,TE_00014343_INT#LTR/Gypsy,LTR,Gypsy,mixture,0,-,aRH|TatII INT|Retand,2,1,TE_00014343
1350,TE_00014355_INT#LTR/Gypsy,LTR,Gypsy,Reina,0,+,PROT|Reina,1,1,TE_00014355
1351,TE_00014377_INT#LTR/unknown,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00014377
1352,TE_00014381_INT#LTR/unknown,LTR,Copia,Ale,0,+,INT|Ale,1,1,TE_00014381
1353,TE_00014387_LTR#LTR/Gypsy,LTR,Gypsy,Tekay,0,-,RT|Tekay RH|Tekay INT|Tekay CHD|Tekay,4,2,TE_00014387
1354,TE_00014399_INT#LTR/Copia,LTR,Copia,Ale,0,+,RH|Ale,1,1,TE_00014399
1355,TE_00014404_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,PROT|Retand,1,1,TE_00014404
1356,TE_00014411_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,aRH|Retand,1,1,TE_00014411
1357,TE_00014413_INT#LTR/Gypsy,LTR,Gypsy,TatII,0,-,aRH|TatII,1,1,TE_00014413
1358,TE_00014415_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00014415
1359,TE_00014439_INT#LTR/Gypsy,LTR,Gypsy,CRM,0,+,PROT|CRM RT|CRM,2,1,TE_00014439
1360,TE_00014459_INT#LTR/Gypsy,LTR,Gypsy,CRM,0,+,GAG|CRM PROT|CRM INT|CRM,3,1,TE_00014459
1361,TE_00014465_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,INT|Retand,1,1,TE_00014465
1362,TE_00014470_INT#LTR/Gypsy,LTR,Gypsy,CRM,0,+,GAG|CRM,1,1,TE_00014470
1363,TE_00014481_INT#LTR/Copia,LTR,Copia,Bianca,0,+,PROT|Bianca INT|Bianca RT|Bianca RH|Bianca,4,1,TE_00014481
1364,TE_00014499_INT#LTR/Gypsy,LTR,Gypsy,Reina,0,+,INT|Reina,1,1,TE_00014499
1365,TE_00014500_LTR#LTR/Gypsy,LTR,Gypsy,CRM,0,+,CHDCR|CRM,1,2,TE_00014500
1366,TE_00014501_INT#LTR/Copia,LTR,Copia,Ale,0,?,RH|Ale RT|Ale PROT|Ale INT|Ale,4,1,TE_00014501
1367,TE_00014503_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,GAG|Retand RH|Retand INT|Retand,3,1,TE_00014503
1368,TE_00014504_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00014504
1369,TE_00014510_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00014510
1370,TE_00014521_LTR#LTR/unknown,LTR,Gypsy,CRM,0,+,CHDCR|CRM,1,2,TE_00014521
1371,TE_00014526_INT#LTR/Copia,LTR,Copia,Ale,0,+,PROT|Ale INT|Ale,2,1,TE_00014526
1372,TE_00014528_INT#LTR/Copia,LTR,Copia,Ale,0,+,RT|Ale RH|Ale,2,1,TE_00014528
1373,TE_00014532_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,GAG|Retand PROT|Retand RT|Retand INT|Retand,4,1,TE_00014532
1374,TE_00014545_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,RH|Retand,1,1,TE_00014545
1375,TE_00014549_INT#LTR/Copia,LTR,Copia,Ivana,0,+,GAG|Ivana RH|Ivana,2,1,TE_00014549
1376,TE_00014559_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,RH|Retand INT|Retand,2,1,TE_00014559
1377,TE_00014572_INT#LTR/Copia,LTR,Copia,Ale,1,+,GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale,5,1,TE_00014572
1378,TE_00014573_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,PROT|Tekay,1,1,TE_00014573
1379,TE_00014574_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,GAG|Retand,1,1,TE_00014574
1380,TE_00014582_INT#LTR/Copia,LTR,Copia,Ale,0,+,GAG|Ale PROT|Ale INT|Ale,3,1,TE_00014582
1381,TE_00014584_INT#LTR/Copia,LTR,Copia,Ale,0,+,GAG|Ale PROT|Ale INT|Ale,3,1,TE_00014584
1382,TE_00014586_INT#LTR/Copia,LTR,Copia,Ikeros,0,+,INT|Ikeros RT|Ikeros RH|Ikeros,3,1,TE_00014586
1383,TE_00014599_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00014599
1384,TE_00014629_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,GAG|Retand PROT|Retand,2,1,TE_00014629
1385,TE_00014632_INT#LTR/Copia,LTR,Copia,Bianca,1,+,GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca,5,1,TE_00014632
1386,TE_00014650_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,CHD|Tekay,1,1,TE_00014650
1387,TE_00014658_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,INT|Retand,1,1,TE_00014658
1388,TE_00014659_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,GAG|Tekay PROT|Tekay CHD|Tekay,3,1,TE_00014659
1389,TE_00014670_LTR#LTR/Copia,LTR,Copia,SIRE,0,+,INT|SIRE RT|SIRE RH|SIRE,3,2,TE_00014670
1390,TE_00014675_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,GAG|Tekay,1,1,TE_00014675
1391,TE_00014683_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00014683
1392,TE_00014688_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00014688
1393,TE_00014715_LTR#LTR/Copia,LTR,Copia,SIRE,0,+,PROT|SIRE,1,2,TE_00014715
1394,TE_00014736_INT#LTR/Copia,LTR,Copia,Ale,0,+,GAG|Ale PROT|Ale INT|Ale,3,1,TE_00014736
1395,TE_00014746_INT#LTR/Copia,LTR,Copia,Ale,0,+,GAG|Ale PROT|Ale INT|Ale,3,1,TE_00014746
1396,TE_00014755_INT#LTR/Copia,LTR,Copia,Ale,0,+,GAG|Ale PROT|Ale RT|Ale,3,1,TE_00014755
1397,TE_00014768_INT#LTR/Gypsy,LTR,Gypsy,mixture,0,+,RH|Ogre INT|Retand,2,1,TE_00014768
1398,TE_00014808_INT#LTR/Copia,LTR,Copia,Ale,1,+,GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale,5,1,TE_00014808
1399,TE_00014813_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,INT|Retand,1,1,TE_00014813
1400,TE_00014815_INT#LTR/Copia,LTR,Copia,SIRE,0,+,GAG|SIRE,1,1,TE_00014815
1401,TE_00014827_INT#LTR/Copia,mixture,mixture,unknown,unknown,+,TPase|Novosib GAG|Ivana,2,1,TE_00014827
1402,TE_00014841_INT#LTR/Copia,LTR,Copia,Ale,0,+,RH|Ale,1,1,TE_00014841
1403,TE_00014843_INT#LTR/Gypsy,LTR,Gypsy,Ogre,0,+,RT|Ogre INT|Ogre,2,1,TE_00014843
1404,TE_00014852_INT#LTR/unknown,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00014852
1405,TE_00014853_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00014853
1406,TE_00014857_INT#LTR/unknown,LTR,Gypsy,Reina,0,-,PROT|Reina,1,1,TE_00014857
1407,TE_00014866_INT#LTR/Copia,LTR,Copia,Ale,0,+,PROT|Ale INT|Ale RT|Ale RH|Ale,4,1,TE_00014866
1408,TE_00014870_INT#LTR/Copia,LTR,Copia,Ale,1,+,GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale,5,1,TE_00014870
1409,TE_00014873_INT#LTR/Copia,LTR,Copia,Ikeros,0,+,INT|Ikeros,1,1,TE_00014873
1410,TE_00014881_INT#LTR/Copia,LTR,Copia,Ale,1,+,GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale,5,1,TE_00014881
1411,TE_00014882_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00014882
1412,TE_00014884_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00014884
1413,TE_00014888_INT#LTR/Gypsy,LTR,Gypsy,CRM,0,+,GAG|CRM,1,1,TE_00014888
1414,TE_00014890_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00014890
1415,TE_00014896_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,INT|Retand,1,1,TE_00014896
1416,TE_00014898_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00014898
1417,TE_00014909_INT#LTR/Gypsy,LTR,Gypsy,CRM,0,+,PROT|CRM,1,1,TE_00014909
1418,TE_00014911_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,INT|Retand,1,1,TE_00014911
1419,TE_00014927_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,GAG|Tekay PROT|Tekay CHD|Tekay,3,1,TE_00014927
1420,TE_00014928_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,GAG|Retand,1,1,TE_00014928
1421,TE_00014930_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,RT|Retand,1,1,TE_00014930
1422,TE_00014942_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,PROT|Retand,1,1,TE_00014942
1423,TE_00014975_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,RT|Retand,1,1,TE_00014975
1424,TE_00014976_LTR#LTR/Copia,LTR,Copia,Ale,0,+,INT|Ale,1,2,TE_00014976
1425,TE_00014979_LTR#LTR/Gypsy,LTR,Gypsy,CRM,0,-,CHDCR|CRM,1,2,TE_00014979
1426,TE_00014987_INT#LTR/unknown,LTR,Copia,Bianca,0,+,RH|Bianca,1,1,TE_00014987
1427,TE_00015000_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,RH|Retand,1,1,TE_00015000
1428,TE_00015007_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,GAG|Retand RT|Retand,2,1,TE_00015007
1429,TE_00015008_INT#LTR/Copia,LTR,Copia,Ale,0,+,INT|Ale RT|Ale RH|Ale,3,1,TE_00015008
1430,TE_00015020_INT#LTR/Gypsy,LTR,Gypsy,Ogre,0,+,PROT|Ogre,1,1,TE_00015020
1431,TE_00015024_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00015024
1432,TE_00015038_INT#LTR/Gypsy,LTR,Copia,Gymco-II,0,+,GAG|Gymco-II,1,1,TE_00015038
1433,TE_00015042_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,GAG|Tekay,1,1,TE_00015042
1434,TE_00015056_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,GAG|Retand PROT|Retand RT|Retand aRH|Retand INT|Retand,5,1,TE_00015056
1435,TE_00015070_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00015070
1436,TE_00015092_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,CHD|Tekay,1,1,TE_00015092
1437,TE_00015102_INT#LTR/Copia,LTR,Copia,Ale,1,+,GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale,5,1,TE_00015102
1438,TE_00015112_INT#LTR/Copia,LTR,Copia,SIRE,0,+,GAG|SIRE,1,1,TE_00015112
